date,avg_temp_f,min_temp_f,max_temp_f,precipitation_in
,42.2,32.7,51.6,3.63
,46.0,39.1,52.8,8.25
,40.7,34.7,46.7,9.88
,40.5,35.1,46.0,12.61
,40.7,32.0,49.4,5.11
,50.8,42.1,59.6,3.83
,63.5,49.6,77.4,0.73
,61.2,48.8,73.6,1.32
,61.8,48.9,74.7,0.49
,58.5,47.2,69.8,1.91
,55.6,44.7,66.4,2.41
,48.6,38.5,58.8,3.39
,43.1,35.4,50.9,8.67
,38.5,31.1,45.9,7.21
,29.2,23.0,35.3,3.55
,37.8,32.5,43.0,7.17
,40.2,32.5,47.9,2.84
,48.8,41.4,56.2,6.94
,58.9,47.3,70.6,2.46
,62.8,51.0,74.7,2.24
,64.2,50.6,77.8,0.22
,55.4,45.5,65.1,2.65
,56.0,43.4,68.6,1.23
,49.7,38.1,61.2,1.04
,40.6,32.8,48.2,10.29
,33.1,27.6,38.6,5.45
,37.2,31.8,42.7,13.80
,37.1,31.4,42.8,14.22
,38.0,32.0,44.0,12.90
,50.8,43.5,58.1,10.51
,58.3,46.4,70.2,2.79
,61.6,48.1,75.1,0.03
,59.0,48.6,69.4,1.92
,56.8,46.1,67.5,1.53
,49.8,38.7,60.8,1.54
,42.6,33.4,51.7,6.31
,37.8,30.1,45.5,6.81
,37.8,30.6,45.0,5.82
,36.3,31.3,41.3,5.27
,38.0,32.4,43.6,8.37
,46.2,40.0,52.3,8.03
,50.0,39.9,60.0,3.74
,58.2,48.1,68.2,1.63
,60.3,50.3,70.4,1.77
,59.3,47.6,70.9,1.00
,54.5,44.6,64.4,3.41
,53.2,41.2,65.2,2.22
,45.6,35.4,55.8,4.36
,40.3,29.6,51.0,3.54
,40.3,32.6,47.9,8.95
,34.8,29.5,40.0,16.42
,40.4,35.1,45.6,11.12
,45.4,38.9,51.8,8.81
,52.0,42.2,61.8,4.77
,60.2,48.2,72.2,1.79
,63.3,51.8,74.8,2.22
,62.7,49.6,75.8,0.18
,54.9,45.4,64.3,2.63
,51.6,40.9,62.4,3.41
,46.0,36.7,55.4,3.58
,42.2,34.1,50.2,6.30
,40.5,33.0,47.9,4.99
,43.4,38.3,48.5,18.22
,38.7,32.9,44.4,11.42
,38.6,30.0,47.1,2.11
,55.9,44.3,67.6,1.37
,61.8,48.0,75.5,0.58
,63.3,51.3,75.3,0.53
,64.0,50.0,77.9,0.22
,56.2,46.0,66.5,1.98
,53.1,40.7,65.5,1.20
,48.2,35.8,60.6,2.31
,40.4,33.1,47.8,5.54
,38.6,32.2,45.0,4.82
,33.1,28.1,38.0,7.18
,35.2,30.0,40.5,10.34
,42.2,35.6,48.7,9.87
,50.7,42.7,58.7,8.96
,60.3,47.8,72.8,2.53
,62.2,48.6,75.9,0.45
,63.1,50.1,76.1,0.24
,60.2,46.9,73.5,0.25
,53.5,41.6,65.3,2.15
,49.9,36.4,63.5,1.50
,38.4,30.3,46.4,8.07
,39.8,32.7,47.0,7.73
,36.2,30.6,41.8,12.27
,43.7,38.9,48.5,10.31
,43.0,36.8,49.2,11.50
,48.8,41.7,55.9,9.94
,59.7,46.6,72.8,1.45
,65.0,51.3,78.6,0.97
,62.5,49.0,76.0,1.17
,58.7,47.4,69.9,1.64
,51.0,38.7,63.3,1.20
,45.5,35.4,55.6,4.76
,40.9,34.2,47.6,8.44
,36.9,30.4,43.4,9.14
,25.5,19.3,31.7,13.01
,37.5,32.2,42.9,9.04
,47.0,38.7,55.2,8.78
,46.8,37.0,56.6,4.27
,61.2,48.4,74.0,1.09
,62.6,49.8,75.3,0.47
,61.1,47.7,74.5,0.59
,57.5,44.2,70.7,0.99
,55.4,42.9,67.9,3.15
,48.8,37.5,60.1,1.11
,42.9,34.4,51.5,3.97
,36.2,29.1,43.2,14.66
,26.1,18.7,33.6,2.21
,34.4,29.0,39.9,13.59
,40.3,33.8,46.7,10.64
,50.1,40.2,60.0,3.91
,58.2,46.3,70.1,3.26
,61.2,51.0,71.4,1.63
,61.6,49.0,74.3,1.08
,61.6,49.9,73.2,1.07
,52.1,42.2,62.0,5.83
,44.6,36.3,53.0,4.86
,40.9,32.5,49.2,5.74
,37.3,30.4,44.2,10.38
,36.7,29.8,43.6,7.75
,40.2,34.7,45.7,6.49
,43.4,37.3,49.6,6.67
,51.7,44.6,58.7,11.36
,59.9,47.4,72.4,1.25
,61.5,49.2,73.8,0.47
,62.0,49.6,74.3,1.67
,57.4,47.0,67.9,4.06
,56.6,43.7,69.4,0.25
,50.7,40.1,61.4,3.18
,46.7,36.9,56.6,5.23
,42.9,34.7,51.2,4.65
,33.5,28.0,39.0,7.47
,39.0,34.2,43.9,10.63
,40.2,32.8,47.6,10.40
,48.0,40.1,55.8,7.46
,58.6,47.6,69.7,1.57
,63.1,49.9,76.3,0.56
,62.9,50.2,75.6,1.19
,56.7,46.3,67.1,3.46
,55.8,43.9,67.7,1.68
,47.1,37.1,57.2,2.78
,42.9,34.8,51.0,6.29
,39.7,33.7,45.8,8.57
,37.9,32.5,43.3,10.81
,38.0,33.0,43.1,8.54
,42.1,36.7,47.6,13.35
,51.6,42.6,60.7,3.26
,57.4,46.6,68.2,3.65
,63.2,50.0,76.3,0.34
,64.1,49.5,78.7,0.24
,57.1,44.0,70.1,0.13
,54.5,43.9,65.1,3.92
,45.7,36.8,54.6,4.86
,40.8,33.2,48.4,10.17
,41.0,34.3,47.6,7.22
,39.1,32.5,45.7,6.84
,35.7,28.9,42.6,2.82
,42.1,35.2,48.9,6.01
,54.6,45.1,64.0,2.36
,61.6,49.2,73.9,3.32
,62.6,50.0,75.0,0.22
,63.0,50.0,76.0,0.21
,57.2,45.5,69.0,1.66
,52.9,40.9,64.8,1.85
,47.4,37.9,56.9,4.37
,41.7,31.9,51.5,4.10
,39.4,31.6,47.1,4.74
,36.7,29.5,43.8,5.87
,37.1,30.2,43.9,5.10
,43.1,34.8,51.5,3.92
,51.5,43.8,59.2,6.29
,62.1,48.0,76.1,0.17
,61.6,49.8,73.3,1.72
,62.4,49.9,75.0,0.66
,56.6,45.7,67.5,2.22
,51.1,40.2,61.9,1.91
,50.0,39.6,60.4,3.78
,41.4,32.6,50.2,7.91
,41.2,31.6,50.8,5.98
,31.4,24.9,38.0,5.53
,40.3,35.6,45.0,10.33
,41.4,35.4,47.5,13.86
,52.4,42.5,62.2,4.37
,60.4,47.9,72.9,0.14
,65.1,53.0,77.1,0.58
,64.9,53.0,76.7,1.27
,56.7,46.1,67.3,3.47
,52.6,42.8,62.4,3.18
,48.6,38.6,58.7,3.34
,42.3,32.4,52.2,3.12
,39.8,32.8,46.9,5.56
,33.4,27.0,39.8,4.76
,39.4,34.2,44.5,11.64
,44.4,37.8,50.9,6.32
,51.2,43.2,59.2,3.87
,56.9,48.1,65.6,4.32
,63.8,52.8,74.8,2.80
,66.9,52.9,80.8,0.02
,58.5,47.1,69.8,1.56
,53.9,43.0,64.9,4.94
,50.3,38.7,62.0,2.43
,48.6,36.9,60.4,2.39
,43.3,33.9,52.8,2.73
,39.2,33.0,45.2,7.42
,39.9,34.0,45.8,6.50
,39.6,32.6,46.7,6.67
,53.9,46.5,61.3,4.79
,61.4,51.4,71.3,3.53
,64.8,51.0,78.7,0.34
,63.3,51.0,75.7,1.05
,61.3,46.8,75.8,0.18
,56.9,43.4,70.3,2.30
,49.8,39.3,60.2,3.96
,46.5,37.9,55.2,6.14
,42.7,36.9,48.6,14.25
,38.1,31.6,44.6,4.43
,42.5,37.7,47.3,12.12
,44.2,36.5,51.8,2.09
,51.8,43.6,59.9,3.53
,60.1,48.4,71.8,0.90
,64.4,50.2,78.7,1.01
,63.4,49.7,77.1,0.89
,56.4,45.5,67.3,2.10
,54.4,41.4,67.3,1.16
,49.8,37.5,62.2,0.76
,43.7,34.3,53.2,3.28
,36.8,30.3,43.2,8.22
,39.4,34.5,44.3,8.67
,38.9,32.6,45.1,6.64
,40.1,33.2,46.9,7.25
,52.0,42.9,61.1,3.75
,62.4,50.7,74.0,1.70
,61.0,47.9,74.0,0.45
,64.9,50.2,79.5,0.32
,59.6,46.8,72.3,0.36
,53.7,40.9,66.4,1.15
,49.0,38.3,59.8,3.21
,42.1,33.9,50.2,9.09
,39.3,32.1,46.5,6.78
,37.6,31.3,44.0,5.94
,40.0,34.3,45.7,15.15
,45.5,40.2,50.9,13.78
,54.1,44.7,63.5,3.47
,59.9,49.1,70.7,1.77
,62.0,49.5,74.5,1.96
,63.2,50.3,76.1,0.09
,60.1,48.2,72.0,4.53
,53.4,41.1,65.7,1.80
,45.2,36.7,53.6,8.28
,44.9,36.6,53.3,4.62
,37.2,30.7,43.7,9.65
,26.5,20.4,32.5,5.07
,39.4,35.0,43.7,11.22
,39.7,29.3,50.0,0.63
,52.9,41.7,64.1,0.74
,58.5,45.7,71.3,1.29
,64.4,50.3,78.6,0.44
,62.8,49.6,76.0,1.06
,60.1,49.3,70.8,4.19
,56.1,44.2,68.0,4.85
,50.7,40.0,61.4,1.06
,40.6,31.8,49.5,5.10
,32.0,25.7,38.3,8.15
,39.4,33.8,45.0,13.44
,37.2,30.7,43.7,6.66
,37.8,30.7,45.0,3.74
,48.4,39.7,57.1,2.67
,61.0,48.1,74.0,2.20
,63.5,49.1,77.9,0.35
,62.3,49.0,75.6,0.53
,59.4,46.4,72.3,1.12
,53.1,39.6,66.6,0.50
,47.0,35.4,58.5,2.58
,39.4,32.3,46.6,7.77
,41.5,32.9,50.1,3.77
,36.1,30.2,42.0,7.21
,40.0,34.6,45.4,12.18
,45.7,40.4,51.0,14.44
,52.7,43.0,62.4,7.81
,58.7,47.2,70.2,2.18
,64.6,51.2,77.9,0.41
,61.8,49.2,74.4,0.36
,58.3,45.0,71.6,0.64
,56.2,44.5,68.0,2.02
,54.0,41.8,66.3,2.60
,49.5,38.4,60.6,5.38
,45.1,35.4,54.9,1.86
,42.4,36.9,47.9,10.32
,42.4,37.9,47.0,24.14
,42.2,35.6,48.8,2.92
,52.6,43.0,62.2,5.29
,55.5,46.0,64.9,3.48
,64.4,51.0,77.8,1.68
,62.2,48.0,76.4,0.04
,57.1,45.4,68.7,2.13
,49.6,40.9,58.4,5.22
,47.2,35.3,59.0,1.19
,42.4,34.8,50.0,8.48
,35.3,29.0,41.5,5.17
,36.3,32.1,40.5,11.00
,34.1,28.0,40.3,11.97
,44.5,38.0,51.1,13.15
,52.4,43.5,61.2,4.41
,60.2,46.0,74.4,0.45
,63.1,51.3,74.9,1.17
,59.8,46.9,72.6,1.11
,60.1,46.7,73.4,0.36
,52.1,40.9,63.3,1.57
,48.3,38.8,57.9,4.60
,43.8,37.1,50.5,9.68
,38.0,31.3,44.6,4.90
,35.5,30.5,40.6,7.49
,36.5,31.8,41.1,10.17
,39.2,31.6,46.7,8.69
,50.4,40.7,60.0,6.46
,57.8,47.6,68.0,2.85
,62.6,47.9,77.3,0.12
,63.8,49.2,78.4,0.06
,57.8,46.0,69.6,3.89
,56.7,43.0,70.3,1.17
,50.0,38.1,61.7,3.68
,44.4,35.7,53.0,9.09
,40.3,31.2,49.5,4.51
,40.3,33.7,46.8,7.69
,36.6,30.3,42.9,3.98
,41.5,33.6,49.4,3.87
,48.6,38.2,59.0,2.65
,58.7,48.0,69.3,1.74
,63.8,49.0,78.7,0.07
,60.8,46.4,75.1,0.02
,56.5,44.2,68.9,1.12
,49.9,39.2,60.6,2.71
,50.7,40.0,61.4,3.70
,45.0,34.1,55.8,3.10
,41.9,35.1,48.7,7.97
,24.1,17.1,31.2,4.31
,40.8,35.6,45.9,11.18
,39.3,30.0,48.6,0.86
,52.9,41.7,64.1,1.37
,58.7,44.0,73.4,0.53
,63.4,48.0,78.9,0.52
,62.0,46.6,77.4,0.09
,57.1,46.0,68.3,2.16
,52.5,40.6,64.4,1.29
,44.5,35.1,53.8,5.00
,42.9,34.8,51.0,4.94
,31.6,23.3,39.9,1.95
,31.2,25.5,36.8,4.63
,36.1,30.2,41.9,9.29
,41.8,35.1,48.6,5.80
,50.1,42.3,57.9,3.36
,57.2,46.1,68.2,0.90
,61.7,47.2,76.1,0.02
,63.4,50.7,76.2,0.82
,56.9,47.5,66.4,0.91
,56.4,42.5,70.3,0.95
,46.4,37.8,54.8,6.45
,45.7,37.6,53.8,10.24
,39.5,31.0,48.0,1.90
,34.8,29.6,39.9,6.49
,33.9,28.5,39.2,4.96
,44.2,38.3,50.1,11.47
,50.4,42.2,58.6,5.02
,57.1,48.0,66.2,5.64
,63.6,50.4,76.7,0.73
,62.7,49.7,75.7,0.38
,58.7,47.6,69.8,1.66
,50.2,40.8,59.5,2.63
,46.6,35.5,57.7,2.75
,41.7,32.8,50.6,4.12
,40.1,32.4,47.9,8.87
,35.2,30.0,40.3,8.92
,36.8,32.0,41.7,6.29
,44.6,37.6,51.4,10.12
,53.0,44.7,61.2,5.88
,56.5,45.7,67.3,2.53
,62.9,50.5,75.4,2.71
,64.3,49.2,79.4,0.01
,60.7,47.5,73.8,0.34
,53.5,43.0,63.9,4.17
,54.5,41.5,67.6,1.16
,48.4,36.4,60.3,1.50
,44.0,37.4,50.5,9.61
,38.0,32.0,43.9,5.28
,41.3,35.7,47.0,7.65
,41.7,36.2,47.1,6.09
,51.0,40.6,61.4,0.52
,58.5,48.0,69.1,1.73
,61.0,48.4,73.6,0.95
,64.3,50.1,78.5,0.00
,57.9,46.0,69.8,1.35
,56.1,44.0,68.1,1.13
,49.2,39.1,59.4,3.22
,43.1,34.0,52.2,2.97
,42.4,36.7,48.1,9.66
,39.9,35.1,44.8,10.41
,31.6,25.7,37.5,7.09
,40.5,34.4,46.4,8.79
,50.2,42.7,57.6,8.24
,58.6,46.0,71.1,2.46
,61.4,49.4,73.4,1.15
,61.6,47.9,75.4,0.21
,58.7,45.5,71.8,0.63
,55.9,42.1,69.7,0.50
,47.8,35.8,59.8,1.40
,41.6,32.6,50.7,2.58
,43.7,37.3,50.1,6.81
,34.3,28.7,39.9,5.26
,37.8,32.8,42.7,7.52
,45.0,36.5,53.5,4.46
,51.9,42.2,61.6,2.52
,59.8,47.2,72.3,1.06
,65.0,51.4,78.6,0.41
,62.4,50.5,74.3,1.97
,57.1,45.8,68.4,1.75
,52.4,42.2,62.5,2.28
,48.8,37.8,59.8,2.45
,42.4,32.5,52.2,3.90
,33.6,26.1,41.0,3.15
,38.6,34.2,43.0,14.98
,33.4,28.8,38.0,13.16
,38.5,31.4,45.7,3.08
,51.1,43.9,58.3,5.61
,59.2,47.8,70.7,2.95
,62.3,50.2,74.3,2.94
,62.8,48.0,77.5,0.00
,60.0,46.3,73.7,0.31
,52.6,40.8,64.4,2.14
,44.0,34.2,53.8,4.11
,39.1,31.8,46.4,9.11
,35.8,29.1,42.6,5.19
,31.4,25.8,37.0,4.97
,35.2,29.9,40.5,5.54
,43.9,37.6,50.1,14.08
,52.2,42.7,61.6,4.94
,55.5,44.2,66.9,3.80
,62.0,48.9,75.2,0.39
,60.2,46.5,73.8,0.05
,58.7,48.6,68.7,1.90
,52.1,40.6,63.6,1.53
,46.1,36.1,56.1,3.84
,43.6,35.6,51.6,6.97
,41.1,35.2,47.1,9.63
,37.7,32.6,42.7,12.57
,39.8,36.1,43.5,13.64
,41.9,34.8,49.1,7.74
,49.2,42.9,55.5,7.31
,56.8,47.9,65.6,6.59
,64.0,50.0,77.8,1.71
,62.3,48.9,75.7,1.33
,56.1,44.1,68.1,2.62
,49.4,36.7,62.1,1.33
,43.9,35.0,52.9,6.05
,41.5,33.5,49.4,6.37
,38.1,28.0,48.3,0.55
,35.7,29.8,41.6,5.84
,30.4,24.9,36.0,5.99
,40.7,35.3,46.2,9.26
,46.8,38.0,55.6,2.21
,58.2,47.0,69.5,3.75
,63.3,49.0,77.6,0.26
,62.5,47.4,77.6,0.27
,55.0,42.6,67.5,1.23
,51.7,40.5,63.0,2.79
,48.4,38.3,58.6,4.85
,43.7,35.2,52.2,6.79
,38.8,33.4,44.1,11.20
,37.6,31.8,43.5,13.06
,38.1,33.0,43.2,7.33
,42.2,36.5,47.8,7.67
,51.9,44.0,59.8,6.08
,62.5,49.1,75.9,0.55
,62.3,50.3,74.3,1.18
,62.4,49.2,75.6,1.14
,61.0,46.5,75.5,0.11
,50.3,39.1,61.5,1.71
,47.7,34.6,60.7,1.88
,42.2,34.4,50.1,5.34
,37.6,31.4,43.9,10.20
,41.1,36.6,45.7,8.18
,44.4,40.3,48.4,20.70
,45.5,37.4,53.6,5.42
,52.3,41.3,63.4,0.33
,58.6,49.2,68.0,2.64
,65.3,49.9,80.7,0.02
,63.4,48.9,78.0,0.06
,55.9,43.5,68.2,1.69
,50.0,40.9,59.0,2.16
,44.3,36.4,52.3,7.42
,38.1,30.9,45.4,8.45
,37.6,31.5,43.8,3.66
,35.3,29.4,41.2,3.46
,34.6,30.4,38.7,6.11
,38.6,31.3,46.0,7.63
,48.5,36.5,60.6,1.75
,57.9,46.2,69.5,1.43
,62.7,50.3,75.2,0.27
,58.8,48.6,69.0,3.21
,56.5,45.0,68.0,2.20
,49.8,39.5,60.1,2.65
,47.9,37.1,58.8,3.55
,42.3,35.0,49.6,13.31
,38.7,31.0,46.4,11.97
,26.2,20.7,31.7,6.75
,37.6,32.5,42.8,13.08
,40.8,35.3,46.2,13.52
,51.5,42.6,60.5,3.30
,58.1,46.2,70.0,0.74
,65.9,51.9,79.9,0.04
,62.3,51.4,73.2,1.83
,57.7,46.0,69.5,1.21
,53.0,42.2,63.8,3.40
,50.8,38.5,63.0,3.06
,48.1,37.8,58.3,3.76
,41.0,33.3,48.8,5.30
,35.2,28.7,41.6,6.82
,32.7,26.0,39.4,3.28
,42.9,36.0,49.8,5.72
,53.2,44.9,61.5,4.85
,55.7,46.2,65.2,4.15
,63.4,49.8,77.0,0.02
,63.3,49.2,77.4,0.08
,56.1,44.9,67.3,2.12
,56.0,43.0,69.0,1.64
,49.5,38.9,60.1,4.02
,46.8,37.7,56.0,3.72
,39.8,33.3,46.2,5.40
,41.0,35.9,46.2,16.16
,36.7,31.6,41.8,4.58
,43.1,36.8,49.4,8.00
,48.8,40.0,57.5,4.41
,57.9,45.7,70.1,3.18
,63.7,50.5,76.8,0.61
,62.4,49.9,74.9,0.53
,57.9,47.2,68.6,4.52
,52.6,41.8,63.3,2.08
,46.5,36.3,56.7,3.35
,40.5,32.1,49.0,5.43
,36.6,28.1,45.0,1.46
,33.7,28.9,38.6,8.61
,38.1,33.0,43.2,9.85
,42.9,36.5,49.3,8.23
,47.5,38.2,56.8,4.25
,58.0,46.2,69.8,1.73
,61.5,49.9,73.0,4.29
,62.6,50.5,74.6,0.81
,58.8,46.6,70.9,3.43
,54.7,42.9,66.5,2.12
,45.8,35.9,55.6,3.18
,42.2,31.8,52.6,2.44
,41.9,34.4,49.3,6.89
,38.4,32.9,43.9,11.68
,38.4,33.6,43.2,6.03
,42.5,36.0,49.0,5.37
,50.1,40.3,60.0,1.78
,55.1,45.3,64.9,6.00
,62.3,49.0,75.6,0.65
,64.7,50.2,79.2,0.13
,55.2,44.2,66.2,1.08
,50.0,40.2,59.8,4.96
,44.8,32.6,56.9,2.89
,44.9,33.0,56.8,1.31
,37.3,30.0,44.6,4.20
,35.0,30.2,39.7,9.90
,39.4,34.2,44.6,5.98
,42.6,36.6,48.6,13.30
,52.1,44.0,60.2,5.15
,56.7,45.4,68.0,1.88
,59.7,46.5,72.9,0.28
,62.7,48.8,76.6,0.02
,56.0,44.8,67.1,1.56
,55.4,43.2,67.6,2.36
,49.0,38.2,59.9,4.26
,47.6,37.8,57.3,3.51
,36.1,30.2,42.0,8.63
,33.9,29.0,38.8,9.24
,32.4,26.7,38.2,6.26
,42.7,37.5,47.8,17.81
,50.9,42.4,59.4,3.82
,59.5,47.0,72.0,1.55
,61.2,47.0,75.3,0.13
,59.7,47.6,71.9,2.69
,57.9,45.1,70.8,0.41
,50.7,39.6,61.8,2.10
,46.7,35.8,57.5,1.33
,43.7,34.8,52.6,3.44
,40.3,35.4,45.1,10.33
,29.4,23.1,35.8,12.22
,36.1,31.4,40.8,6.73
,45.2,38.0,52.4,5.47
,49.0,39.8,58.2,5.98
,57.1,43.4,70.8,0.27
,62.5,47.8,77.2,1.74
,65.2,51.1,79.4,0.20
,56.4,44.6,68.3,1.11
,49.0,39.0,59.0,4.28
,48.1,36.8,59.5,3.48
,42.6,34.9,50.3,6.42
,39.4,32.5,46.3,5.13
,38.8,33.2,44.3,6.31
,39.7,34.6,44.9,12.70
,44.4,36.6,52.1,9.08
,53.6,45.0,62.2,1.31
,58.5,47.0,70.0,2.71
,60.6,48.3,72.9,1.85
,63.4,49.9,76.8,1.10
,57.8,46.2,69.4,1.98
,54.8,42.1,67.4,1.45
,47.5,36.4,58.5,4.35
,41.1,33.5,48.7,3.99
,41.7,34.6,48.9,5.93
,31.1,25.1,37.0,9.43
,39.6,34.8,44.4,9.80
,42.4,36.8,48.1,12.68
,51.5,42.9,60.2,5.12
,58.1,46.3,69.8,3.31
,63.3,48.5,78.2,0.07
,67.9,52.5,83.2,0.01
,55.6,44.9,66.3,3.72
,53.0,42.6,63.4,3.02
,51.3,38.4,64.2,2.18
,41.8,32.5,51.0,3.81
,41.3,33.6,49.0,7.82
,39.4,34.8,43.9,7.69
,37.2,32.6,41.7,8.55
,41.1,32.2,50.0,4.18
,47.8,39.4,56.2,5.94
,58.8,48.4,69.2,3.91
,62.6,49.3,75.8,0.37
,63.8,49.8,77.8,0.21
,57.2,46.7,67.6,2.44
,52.8,42.9,62.6,3.21
,50.5,38.8,62.2,1.92
,47.8,39.8,55.7,7.14
,40.4,31.7,49.2,3.18
,36.6,31.3,42.0,5.46
,39.9,34.7,45.2,11.16
,47.1,41.3,53.0,10.67
,52.5,42.8,62.2,3.10
,59.2,46.1,72.2,0.61
,63.4,47.7,79.2,0.17
,63.3,49.9,76.7,0.85
,58.8,45.2,72.5,0.64
,52.8,40.4,65.3,0.76
,50.8,39.6,62.0,3.25
,40.0,34.4,45.7,12.04
,37.6,32.6,42.7,14.00
,38.4,34.1,42.8,7.64
,38.9,33.7,44.1,4.56
,42.5,37.4,47.6,13.26
,51.8,42.7,60.9,3.53
,57.0,45.6,68.4,1.78
,61.5,49.8,73.2,0.94
,60.0,48.5,71.5,0.62
,59.5,49.0,70.0,2.47
,52.7,42.4,63.0,2.25
,45.2,35.8,54.6,3.49
,41.4,31.8,50.8,6.29
,37.4,29.1,45.7,2.77
,39.5,35.0,44.1,9.86
,37.8,33.6,42.1,14.57
,42.4,37.4,47.4,14.46
,52.7,43.2,62.1,2.68
,57.4,45.0,69.9,2.31
,61.8,47.0,76.6,0.41
,60.5,48.1,73.0,2.18
,56.6,44.8,68.4,1.21
,53.1,43.9,62.2,2.97
,46.5,37.7,55.4,4.68
,42.4,35.6,49.2,7.61
,42.5,36.8,48.2,13.47
,36.2,30.0,42.4,5.00
,39.1,34.2,44.0,5.67
,45.5,39.3,51.7,9.70
,55.8,46.6,64.9,1.81
,55.3,44.6,65.9,4.37
,63.9,49.3,78.4,0.48
,58.8,46.1,71.4,0.25
,54.1,44.8,63.4,1.76
,53.4,43.7,63.2,2.75
,45.5,35.0,56.0,5.67
,43.2,34.4,52.1,6.16
,39.4,32.0,46.8,8.80
,36.8,30.7,42.8,10.10
,42.2,37.0,47.4,10.34
,42.5,35.2,49.8,7.09
,48.8,40.3,57.2,7.25
,56.7,46.1,67.2,2.56
,59.9,47.9,71.9,0.98
,62.6,49.8,75.4,0.40
,59.3,48.4,70.2,3.19
,53.4,43.9,62.8,4.63
,48.8,37.4,60.2,2.63
,48.2,38.9,57.6,6.31
,39.5,33.5,45.5,6.11
,40.3,34.0,46.6,7.06
,40.0,34.9,45.1,7.52
,48.6,43.6,53.6,12.68
,48.4,40.6,56.2,6.69
,59.6,47.1,72.1,2.26
,58.6,48.5,68.8,3.21
,62.5,49.0,75.9,0.18
,54.7,43.9,65.6,1.32
,48.2,40.1,56.4,3.98
,45.7,36.0,55.4,6.75
,40.8,32.2,49.4,5.09
,36.5,29.9,43.2,7.70
,38.1,33.3,42.9,10.11
,34.9,29.2,40.7,6.00
,41.0,34.6,47.4,8.15
,49.4,40.6,58.1,3.29
,59.4,48.0,70.8,4.75
,64.2,51.5,76.8,0.68
,62.3,48.8,75.7,0.98
,58.3,46.6,70.0,2.81
,52.8,40.5,65.1,2.61
,48.3,37.2,59.4,3.63
,40.9,31.6,50.2,3.45
,42.7,36.6,48.8,9.79
,36.1,31.0,41.3,4.97
,39.9,34.9,44.8,14.99
,41.5,35.7,47.3,15.62
,50.8,41.4,60.2,3.27
,56.2,45.8,66.7,2.72
,66.1,51.3,80.9,0.71
,60.6,48.3,73.0,1.16
,57.7,47.2,68.2,3.48
,56.8,44.2,69.4,1.33
,50.6,38.6,62.6,2.68
,38.1,31.7,44.5,8.72
,40.0,33.8,46.2,8.68
,36.3,31.1,41.5,4.57
,41.0,36.3,45.7,11.29
,35.8,30.5,41.1,17.44
,51.1,40.0,62.3,3.54
,56.8,44.0,69.6,0.95
,62.6,51.2,73.9,1.94
,65.8,51.0,80.6,0.03
,57.0,44.9,69.1,1.44
,49.4,40.0,58.8,5.97
,44.1,35.4,52.7,6.57
,41.8,32.1,51.5,3.60
,42.6,35.3,49.8,6.12
,38.5,32.7,44.4,11.29
,38.1,33.3,43.0,14.64
,40.0,32.7,47.3,5.18
,51.5,39.9,63.1,0.19
,53.3,43.8,62.7,2.48
,60.9,47.5,74.2,0.31
,61.2,49.2,73.1,0.69
,57.9,45.8,69.9,0.50
,51.9,41.8,62.1,6.15
,47.6,36.7,58.5,4.47
,41.7,31.7,51.8,4.65
,40.4,33.9,46.8,1.88
,34.4,29.5,39.3,12.79
