date,avg_temp_f,min_temp_f,max_temp_f,precipitation_in
,56.7,44.9,68.4,1.81
,44.9,37.0,52.8,9.88
,39.6,31.3,47.9,3.65
,43.6,38.1,49.0,10.05
,39.0,33.7,44.3,13.59
,38.7,33.3,44.2,18.32
,39.5,31.7,47.3,6.17
,48.3,40.9,55.6,6.37
,61.8,48.5,75.0,1.23
,59.2,47.3,71.0,0.96
,60.5,48.4,72.6,0.55
,57.3,47.6,67.0,3.11
,53.3,44.6,61.9,4.76
,46.0,37.3,54.7,4.85
,40.4,34.4,46.3,14.26
,36.8,30.2,43.4,8.22
,27.2,21.7,32.8,4.97
,37.0,31.7,42.2,8.78
,39.2,31.7,46.7,3.00
,46.7,39.7,53.8,10.49
,57.8,46.0,69.6,1.73
,61.2,50.0,72.5,2.87
,64.2,50.7,77.7,0.08
,54.0,44.9,63.2,3.80
,53.6,43.0,64.1,3.70
,46.4,35.9,56.8,1.65
,37.5,31.0,44.0,10.92
,31.5,26.8,36.2,8.11
,35.4,31.0,39.9,18.48
,35.2,30.4,40.0,17.34
,36.1,31.0,41.2,14.89
,49.1,41.5,56.6,12.87
,56.6,45.1,68.1,4.59
,60.9,47.4,74.4,0.00
,58.0,48.4,67.6,1.90
,55.5,45.3,65.8,2.11
,47.7,38.3,57.2,3.25
,39.9,32.6,47.2,9.76
,35.2,28.8,41.6,10.79
,35.6,29.7,41.5,5.34
,34.6,29.3,39.8,4.92
,36.2,30.6,41.8,9.12
,44.4,38.6,50.2,7.31
,47.7,38.5,56.8,6.72
,55.9,46.2,65.5,2.35
,58.0,49.3,66.8,2.77
,58.5,47.3,69.7,1.74
,52.5,43.9,61.1,6.35
,51.3,40.3,62.3,3.59
,43.7,34.1,53.3,6.02
,38.0,28.7,47.3,5.15
,38.6,31.6,45.5,7.04
,34.3,29.3,39.3,17.89
,38.6,33.6,43.7,15.23
,43.6,38.0,49.2,12.40
,50.3,41.0,59.5,4.27
,59.5,47.3,71.8,1.63
,61.9,50.7,73.0,3.05
,61.9,48.4,75.3,0.13
,52.5,44.5,60.4,3.34
,48.4,40.1,56.8,6.97
,44.0,35.9,52.0,4.50
,39.5,32.0,47.0,8.49
,38.7,32.0,45.3,9.74
,41.5,36.9,46.1,26.30
,36.1,31.2,41.0,11.71
,36.6,28.6,44.5,1.87
,54.5,42.7,66.2,1.07
,61.0,46.8,75.1,0.94
,63.0,49.8,76.2,0.13
,63.5,48.5,78.4,0.03
,54.2,44.7,63.6,6.07
,51.1,39.6,62.6,2.69
,46.5,34.4,58.5,2.52
,37.9,31.2,44.6,7.83
,35.8,29.8,41.9,7.56
,31.8,26.8,36.8,8.96
,33.2,28.2,38.2,11.38
,40.2,34.3,46.2,9.60
,47.8,40.9,54.8,12.18
,59.8,46.1,73.5,3.16
,61.0,46.6,75.3,0.73
,62.9,49.5,76.3,0.39
,58.7,44.8,72.5,0.37
,51.0,40.5,61.5,4.05
,47.8,34.7,60.8,2.00
,36.0,29.1,42.9,9.93
,37.3,31.4,43.3,9.40
,34.5,29.9,39.2,18.65
,41.9,37.4,46.4,11.67
,40.7,35.4,46.0,15.33
,47.9,42.3,53.4,16.86
,58.1,45.2,71.0,2.95
,64.1,50.0,78.2,1.20
,62.3,49.3,75.2,1.00
,55.8,45.9,65.7,4.05
,48.6,37.1,60.2,2.48
,42.9,34.3,51.5,5.04
,38.1,32.6,43.7,11.87
,34.9,29.6,40.2,10.73
,25.2,20.1,30.2,18.12
,36.0,31.2,40.8,11.26
,45.0,37.4,52.5,9.82
,44.4,36.1,52.6,6.23
,59.1,47.6,70.6,3.52
,61.6,49.7,73.5,0.50
,60.5,47.9,73.0,0.98
,56.0,43.5,68.6,2.10
,53.3,42.2,64.4,5.41
,46.9,35.6,58.3,2.43
,40.2,33.4,46.9,5.83
,34.1,28.4,39.8,18.92
,24.3,17.4,31.2,2.88
,32.5,27.6,37.4,16.03
,38.3,33.2,43.4,13.95
,48.4,39.7,57.0,4.79
,55.5,44.4,66.7,5.00
,60.0,50.8,69.1,1.88
,60.2,48.8,71.6,1.84
,59.7,49.6,69.9,2.63
,49.8,41.5,58.2,6.80
,42.1,35.4,48.8,6.17
,38.3,31.7,44.9,8.17
,34.4,27.9,40.9,12.09
,35.6,28.9,42.2,12.96
,37.6,32.6,42.5,8.06
,41.2,36.3,46.1,9.42
,49.7,44.4,54.9,17.61
,58.2,46.8,69.7,2.55
,59.6,48.6,70.7,0.87
,61.0,50.7,71.3,2.13
,55.0,46.3,63.7,7.55
,55.0,42.7,67.3,0.75
,47.5,37.8,57.3,5.01
,44.0,34.7,53.3,7.39
,40.3,32.2,48.2,4.11
,31.8,26.2,37.4,8.94
,37.2,32.2,42.2,11.34
,37.8,31.7,44.0,12.14
,44.7,37.8,51.6,10.47
,55.7,45.3,66.0,2.26
,62.3,49.1,75.5,0.63
,62.2,50.3,74.2,1.21
,54.9,45.9,63.9,4.25
,52.9,42.1,63.7,2.81
,44.6,35.2,54.0,3.67
,39.6,33.0,46.3,9.00
,37.3,31.7,42.8,8.71
,35.6,30.7,40.6,12.44
,36.0,31.0,41.0,12.14
,38.9,34.6,43.1,17.63
,49.1,39.1,59.1,3.37
,55.7,44.7,66.6,5.57
,62.6,48.9,76.2,1.53
,63.4,48.7,78.1,0.53
,55.3,43.4,67.2,0.75
,52.0,42.6,61.4,9.16
,42.7,35.4,50.0,8.06
,38.1,31.8,44.4,10.18
,38.2,32.4,44.1,10.16
,37.1,31.6,42.6,8.92
,34.8,29.2,40.5,3.47
,39.6,33.6,45.6,7.56
,52.8,43.0,62.6,1.77
,59.5,46.8,72.3,5.08
,61.3,48.6,73.9,0.17
,62.5,49.6,75.3,0.24
,55.1,45.5,64.7,2.95
,50.8,40.3,61.2,2.78
,44.6,36.2,53.1,5.63
,39.4,30.6,48.2,5.32
,37.0,30.6,43.4,6.10
,34.6,28.1,41.1,6.05
,35.8,29.5,42.1,4.62
,41.3,34.1,48.6,4.70
,49.8,42.3,57.2,10.05
,60.9,46.5,75.3,0.38
,60.0,48.7,71.4,3.17
,62.2,49.2,75.3,0.56
,54.4,44.5,64.3,5.08
,48.8,39.3,58.3,3.78
,47.7,38.0,57.4,7.17
,39.3,31.6,47.0,10.46
,38.3,30.0,46.7,8.80
,29.5,23.6,35.4,11.63
,37.1,32.6,41.5,17.96
,39.5,34.6,44.5,24.81
,50.5,40.4,60.6,4.74
,58.8,45.0,72.6,0.11
,63.8,51.1,76.5,0.61
,63.9,52.0,75.8,1.46
,54.4,44.5,64.3,4.56
,49.3,40.6,58.0,7.22
,46.3,36.6,56.1,4.26
,39.9,31.1,48.7,5.24
,37.3,31.4,43.2,7.94
,31.8,26.0,37.7,5.47
,37.6,32.6,42.6,14.26
,42.1,35.6,48.7,9.06
,48.8,41.7,56.0,5.17
,54.4,46.8,62.1,5.61
,61.9,51.7,72.1,2.45
,65.4,51.9,79.0,0.19
,55.8,46.6,64.9,2.65
,51.6,42.5,60.6,9.39
,47.7,37.5,57.8,3.49
,46.5,35.5,57.4,2.98
,41.6,33.1,50.0,2.77
,37.2,31.5,42.9,8.03
,37.4,31.7,43.1,6.83
,37.7,32.5,43.0,9.98
,51.6,44.5,58.7,7.09
,59.0,50.0,68.0,6.13
,63.8,49.2,78.3,0.17
,62.2,50.4,74.1,1.27
,59.6,45.5,73.8,0.58
,54.9,41.9,67.8,2.62
,47.3,38.5,56.0,5.98
,44.1,35.9,52.2,9.77
,40.0,35.3,44.7,15.47
,35.7,30.3,41.1,4.35
,40.1,35.7,44.5,13.01
,42.1,34.7,49.5,1.91
,49.8,42.3,57.3,5.16
,58.7,46.3,71.0,1.09
,63.1,48.4,77.7,1.43
,63.0,49.9,76.2,1.10
,54.2,44.3,64.0,3.48
,53.1,41.6,64.5,3.04
,48.7,37.0,60.4,1.23
,41.8,32.4,51.2,6.19
,34.5,29.7,39.2,10.15
,37.5,32.7,42.3,8.12
,36.8,31.3,42.2,8.13
,37.6,32.3,43.0,8.55
,50.0,42.1,58.0,5.49
,60.9,48.6,73.2,1.92
,59.9,47.0,72.8,0.52
,65.1,50.7,79.5,0.29
,58.2,45.4,70.9,1.35
,51.8,40.4,63.2,2.45
,46.5,36.8,56.2,5.35
,39.2,32.7,45.6,12.96
,36.6,31.2,42.1,8.39
,35.5,30.2,40.8,9.40
,38.4,33.3,43.5,16.46
,43.1,38.6,47.5,15.64
,52.0,43.1,60.9,7.04
,57.5,47.0,68.0,2.24
,60.1,48.6,71.7,2.37
,62.1,50.2,73.9,0.19
,57.9,47.1,68.6,7.41
,51.4,39.6,63.2,3.53
,42.4,35.3,49.4,11.90
,40.9,34.1,47.8,5.48
,34.2,29.2,39.2,10.88
,23.7,18.0,29.4,8.87
,37.2,33.1,41.2,11.41
,39.5,29.4,49.5,0.92
,52.3,40.1,64.6,0.66
,57.1,44.4,69.8,2.53
,63.1,49.4,76.9,0.14
,61.2,49.4,73.0,1.15
,57.6,47.8,67.4,4.37
,54.0,43.0,65.1,6.50
,48.4,38.5,58.3,2.31
,38.3,30.3,46.3,7.40
,29.3,23.5,35.1,7.69
,36.8,31.7,42.0,16.31
,35.7,30.0,41.4,7.82
,35.8,29.2,42.5,4.03
,46.8,39.0,54.7,5.69
,60.7,46.9,74.4,1.53
,62.8,48.5,77.0,0.32
,62.0,49.3,74.7,0.95
,57.8,46.1,69.5,1.82
,50.7,38.3,63.1,1.13
,44.3,34.8,53.7,5.33
,37.0,31.3,42.7,8.83
,39.3,32.4,46.1,4.60
,33.0,27.8,38.2,6.78
,37.9,33.7,42.2,14.18
,43.3,39.3,47.3,15.66
,51.6,43.0,60.1,8.69
,57.0,45.4,68.5,2.58
,63.9,50.6,77.2,0.76
,60.9,48.8,72.9,0.26
,57.4,46.4,68.3,1.33
,54.2,43.4,64.9,3.07
,52.2,40.6,63.9,4.34
,47.8,37.9,57.6,9.23
,43.4,34.8,51.9,2.00
,40.1,35.1,45.2,12.40
,40.5,36.2,44.8,24.29
,40.6,33.6,47.6,4.47
,50.9,41.4,60.3,7.28
,53.2,44.4,62.0,7.03
,63.7,50.0,77.5,1.70
,61.7,47.6,75.7,0.21
,55.4,44.2,66.6,4.06
,46.7,38.7,54.7,6.35
,44.3,33.2,55.4,2.38
,39.2,32.0,46.5,8.93
,32.0,26.1,37.8,8.51
,33.2,28.4,38.1,12.97
,31.6,26.0,37.3,9.90
,42.3,36.5,48.1,14.18
,50.9,42.0,59.8,8.71
,59.0,44.2,73.9,0.39
,62.0,50.2,73.8,1.26
,59.4,46.9,72.0,1.00
,58.6,45.4,71.6,0.73
,50.4,39.8,60.9,4.26
,45.2,36.0,54.3,6.04
,40.8,35.2,46.4,13.34
,34.6,27.6,41.5,5.78
,32.9,28.0,37.8,10.83
,33.3,28.6,37.9,10.87
,37.1,30.6,43.6,11.40
,49.1,39.4,58.7,7.15
,56.0,45.6,66.4,2.89
,62.9,47.4,78.5,0.04
,64.0,48.8,79.3,0.02
,56.6,46.1,67.2,5.34
,55.4,42.8,68.0,2.48
,47.2,36.0,58.4,4.92
,41.1,33.9,48.4,13.91
,38.1,30.9,45.2,4.50
,37.7,31.2,44.2,7.39
,34.7,29.1,40.2,4.69
,39.1,31.6,46.6,6.67
,46.8,37.7,55.8,4.96
,57.3,46.9,67.6,2.43
,63.5,50.2,76.8,0.04
,60.6,46.6,74.6,0.03
,55.0,43.4,66.7,1.70
,47.8,38.7,57.0,6.00
,48.1,38.4,57.8,4.92
,42.6,32.5,52.7,4.15
,39.4,33.3,45.4,10.43
,22.2,16.4,28.0,5.16
,38.7,33.5,43.9,17.77
,38.1,29.0,47.1,1.10
,51.3,40.2,62.3,2.23
,57.1,43.6,70.6,0.99
,63.1,47.9,78.3,0.19
,62.0,47.0,77.0,0.03
,55.4,45.0,65.8,4.35
,50.6,39.6,61.7,3.38
,41.3,33.2,49.5,7.31
,40.5,33.0,47.9,5.71
,30.2,22.9,37.4,2.06
,29.0,23.3,34.7,8.35
,33.5,28.1,38.9,10.52
,40.0,34.4,45.5,8.88
,48.2,40.7,55.7,4.18
,56.2,44.6,67.9,1.13
,61.4,48.0,74.8,0.05
,62.5,50.5,74.6,0.56
,55.0,46.9,63.0,2.33
,54.6,41.2,67.9,1.54
,43.2,35.6,50.8,7.64
,43.2,36.9,49.6,15.38
,37.1,29.5,44.7,2.55
,33.0,27.6,38.4,9.16
,32.0,26.8,37.2,5.65
,42.5,37.8,47.2,16.83
,48.6,41.2,56.0,6.35
,55.4,47.8,62.9,9.24
,62.6,49.4,75.8,0.69
,62.1,49.0,75.2,0.32
,57.5,47.0,68.0,2.65
,47.5,39.4,55.6,5.41
,43.7,33.9,53.5,4.09
,39.0,31.4,46.6,6.37
,37.9,31.4,44.4,12.20
,33.0,28.4,37.6,12.92
,35.0,30.1,39.9,8.17
,42.5,36.5,48.6,13.94
,50.4,42.9,58.0,7.13
,54.1,44.5,63.7,3.99
,62.2,50.6,73.8,3.89
,63.9,49.7,78.1,0.00
,59.0,46.8,71.3,1.31
,51.2,41.9,60.6,4.79
,52.0,40.3,63.6,3.12
,45.8,34.8,56.8,1.44
,41.5,35.2,47.8,13.26
,35.6,30.2,41.0,6.03
,39.0,33.4,44.6,7.91
,38.8,33.8,43.8,8.30
,48.5,38.4,58.6,0.73
,56.9,47.1,66.7,2.95
,60.5,48.0,72.9,1.54
,63.4,49.5,77.2,0.01
,56.3,44.8,67.8,1.74
,53.2,42.0,64.3,4.83
,46.6,37.5,55.8,6.02
,39.8,31.4,48.3,4.65
,39.8,34.5,45.1,11.62
,37.8,33.2,42.4,15.19
,28.7,23.1,34.2,7.81
,37.9,33.1,42.8,14.19
,47.6,40.2,54.9,9.61
,56.6,44.3,69.0,4.03
,60.3,47.7,72.8,0.95
,60.8,47.1,74.4,0.11
,56.8,44.0,69.7,2.01
,53.4,40.2,66.6,0.95
,45.3,34.0,56.7,2.33
,38.7,31.0,46.3,4.56
,41.1,34.9,47.2,7.33
,31.7,26.0,37.3,6.57
,35.0,29.5,40.6,12.03
,42.8,35.0,50.7,6.71
,49.2,40.5,57.8,4.36
,58.0,45.4,70.7,1.68
,63.6,50.3,76.9,1.30
,62.2,50.5,73.8,3.69
,55.5,45.1,66.0,3.31
,49.7,40.5,58.8,4.39
,45.7,35.5,55.8,4.30
,39.0,30.3,47.8,5.09
,30.8,24.4,37.2,4.24
,35.3,31.1,39.5,19.57
,30.8,26.1,35.5,15.29
,35.6,29.6,41.6,4.98
,48.6,41.1,56.0,7.25
,57.7,45.6,69.7,2.54
,61.0,49.1,73.0,2.28
,62.7,47.9,77.5,0.00
,58.8,45.1,72.4,0.62
,50.4,40.0,60.9,2.42
,40.7,32.1,49.2,5.92
,35.7,29.1,42.4,10.72
,32.4,26.2,38.8,5.22
,28.2,22.5,34.0,6.49
,32.5,27.4,37.5,5.34
,41.1,34.9,47.2,20.06
,49.8,39.6,60.0,6.07
,53.5,42.0,65.0,4.54
,60.9,47.5,74.3,0.46
,59.2,45.3,73.1,0.17
,57.0,46.8,67.1,2.57
,49.8,39.0,60.6,3.10
,43.2,34.3,52.2,5.61
,40.7,33.4,48.0,8.66
,38.1,32.4,43.8,12.53
,34.7,29.2,40.3,13.19
,37.5,33.2,41.7,13.79
,39.1,32.2,45.9,9.60
,46.8,40.3,53.4,6.75
,54.7,45.9,63.5,8.01
,62.6,48.9,76.3,2.37
,61.6,48.6,74.5,1.83
,54.5,43.2,65.9,3.84
,47.3,35.3,59.3,1.65
,40.6,33.1,48.2,9.13
,38.8,31.8,45.9,7.33
,35.4,26.1,44.8,0.56
,33.2,27.4,39.1,7.74
,28.0,23.1,33.0,10.52
,38.1,32.7,43.5,14.95
,44.8,36.3,53.4,4.40
,55.8,44.7,66.8,5.32
,62.3,48.1,76.5,0.16
,62.2,47.5,76.9,0.19
,52.8,40.6,65.1,1.43
,49.6,38.9,60.3,3.68
,45.0,35.4,54.5,6.81
,40.4,32.3,48.4,8.80
,35.9,31.1,40.7,12.60
,34.7,28.0,41.3,14.20
,35.6,30.0,41.3,6.22
,39.6,33.8,45.4,7.57
,50.2,41.9,58.6,7.14
,61.0,47.8,74.2,1.30
,60.2,48.6,71.7,1.09
,61.3,48.3,74.2,1.77
,59.5,45.6,73.4,0.11
,47.9,37.9,57.9,3.46
,45.2,33.3,57.0,2.29
,39.7,31.9,47.4,5.64
,34.9,28.8,41.0,10.57
,39.1,34.2,44.0,11.37
,42.6,38.0,47.2,25.92
,43.3,35.5,51.0,7.71
,50.7,38.3,63.0,0.22
,57.0,47.4,66.7,3.24
,64.0,48.6,79.5,0.00
,62.9,48.3,77.4,0.10
,54.2,42.2,66.2,3.13
,47.1,39.4,54.8,4.80
,41.0,34.2,47.9,9.60
,35.0,28.6,41.4,9.99
,35.2,29.1,41.2,5.24
,33.1,26.6,39.5,6.57
,32.6,27.9,37.3,8.06
,36.3,29.5,43.1,11.13
,46.8,34.2,59.2,2.79
,56.3,44.9,67.7,2.18
,61.6,49.1,74.1,0.75
,57.6,47.3,67.8,4.22
,54.3,43.2,65.4,4.22
,46.7,37.5,55.8,5.86
,45.6,35.6,55.5,6.12
,39.4,33.1,45.7,17.04
,36.8,30.2,43.3,13.32
,23.8,18.9,28.7,8.88
,35.8,31.0,40.6,14.23
,38.5,33.7,43.3,17.66
,49.3,40.4,58.2,4.61
,56.0,44.6,67.5,1.30
,64.9,51.0,78.8,0.02
,60.9,50.7,71.1,2.29
,55.4,44.6,66.3,2.55
,49.8,41.0,58.6,7.40
,48.1,36.8,59.3,4.04
,45.1,36.4,53.9,4.80
,38.5,32.4,44.6,6.47
,32.8,27.2,38.4,8.76
,29.8,24.0,35.7,3.43
,40.2,34.1,46.3,6.71
,50.2,42.6,57.7,7.25
,53.6,44.6,62.6,7.08
,62.4,49.1,75.6,0.02
,62.4,48.9,75.8,0.61
,54.0,43.9,64.2,4.01
,52.6,40.8,64.4,2.90
,46.1,37.3,55.0,6.40
,43.4,35.4,51.5,5.40
,36.7,31.5,41.8,7.21
,38.0,33.2,42.8,16.27
,33.8,28.9,38.6,5.10
,40.1,34.9,45.4,9.82
,46.7,38.0,55.4,7.46
,55.8,43.6,68.0,4.14
,62.8,49.6,76.0,0.94
,61.6,49.9,73.2,1.08
,56.4,46.3,66.5,6.65
,50.1,40.0,60.2,4.04
,44.2,34.7,53.7,5.28
,37.7,30.8,44.7,9.81
,33.5,26.0,41.1,2.80
,31.4,26.0,36.8,10.44
,35.2,29.8,40.6,11.47
,40.4,34.4,46.3,9.78
,45.1,36.8,53.4,6.47
,55.9,44.6,67.2,2.26
,59.6,48.9,70.3,4.96
,61.0,49.9,72.1,0.85
,56.9,45.5,68.4,5.40
,51.3,41.0,61.7,5.20
,43.2,34.5,52.0,4.76
,38.7,30.2,47.3,4.03
,39.2,33.1,45.3,9.29
,34.6,29.3,39.9,15.11
,35.4,30.6,40.3,8.67
,39.3,33.4,45.2,7.34
,47.2,37.9,56.6,2.68
,52.6,43.7,61.4,8.08
,60.6,47.8,73.3,0.30
,64.2,50.0,78.3,0.21
,52.9,42.8,63.0,2.07
,47.1,38.1,56.1,7.06
,42.4,31.1,53.6,3.56
,41.9,30.8,53.0,2.18
,33.6,27.1,40.2,4.91
,32.0,27.0,37.1,12.73
,36.6,31.9,41.4,7.25
,39.3,34.3,44.3,15.64
,49.8,42.5,57.1,5.78
,54.7,43.7,65.6,1.69
,58.3,45.0,71.5,0.19
,61.9,47.9,75.8,0.02
,53.8,42.9,64.7,2.51
,52.9,41.8,63.9,4.14
,47.0,37.0,57.0,4.88
,44.8,35.6,54.1,5.02
,32.7,27.6,37.7,12.09
,30.6,25.3,36.0,10.82
,29.1,23.2,35.0,7.81
,39.6,35.0,44.2,23.03
,48.4,40.3,56.5,5.40
,57.8,46.4,69.1,2.89
,59.4,45.5,73.4,0.33
,58.1,47.2,69.0,3.29
,55.9,44.4,67.4,0.52
,47.7,37.9,57.6,3.39
,43.6,34.0,53.1,2.27
,40.4,32.2,48.5,4.35
,37.4,33.0,41.9,11.36
,26.7,20.5,33.0,15.63
,33.0,27.8,38.1,6.62
,41.8,34.9,48.7,5.44
,47.5,39.2,55.8,9.42
,55.4,42.9,67.9,0.42
,61.2,48.1,74.3,2.08
,64.6,51.4,77.9,0.41
,54.1,43.5,64.7,2.42
,46.0,37.5,54.4,6.51
,45.6,35.1,56.2,4.29
,39.6,32.6,46.6,9.30
,36.0,30.1,42.0,4.73
,35.9,30.3,41.5,7.02
,37.4,32.4,42.4,16.98
,41.6,33.9,49.3,11.62
,51.7,42.6,60.8,1.89
,56.9,46.2,67.6,2.46
,58.8,47.6,70.0,2.52
,62.5,49.8,75.3,1.28
,56.2,45.9,66.6,3.64
,52.5,41.2,63.9,2.96
,44.9,34.7,55.2,8.43
,38.5,31.6,45.3,7.18
,39.4,32.8,46.1,8.99
,28.3,22.5,34.1,13.32
,37.8,32.7,42.8,11.26
,40.2,34.7,45.7,15.62
,49.6,41.3,57.8,6.51
,56.9,46.2,67.7,3.96
,63.0,48.5,77.5,0.30
,67.6,53.4,81.8,0.06
,53.9,43.7,64.1,6.07
,50.2,41.1,59.3,4.74
,48.6,36.7,60.4,3.22
,38.2,30.2,46.3,4.92
,38.5,32.2,44.7,9.97
,36.6,31.4,42.0,8.74
,34.6,29.5,39.6,8.88
,37.8,29.1,46.4,4.81
,45.3,37.4,53.1,8.99
,56.8,47.1,66.6,4.89
,61.1,48.4,73.8,0.39
,63.0,49.3,76.8,0.29
,55.1,45.2,65.0,3.46
,49.6,41.0,58.2,5.44
,47.6,37.2,57.9,2.38
,44.3,36.9,51.8,9.46
,36.3,28.5,44.1,3.45
,34.2,28.9,39.5,7.83
,36.8,31.9,41.7,11.89
,44.0,38.4,49.5,10.20
,50.3,41.2,59.3,4.51
,57.5,45.1,69.9,1.06
,62.5,47.9,77.1,0.44
,61.8,49.7,74.0,1.60
,56.6,43.7,69.6,1.39
,50.7,39.6,61.9,1.35
,47.5,37.6,57.3,5.11
,36.9,32.0,41.8,16.79
,34.9,29.9,39.9,16.89
,36.3,31.0,41.6,9.81
,35.3,29.9,40.7,4.16
,39.6,35.0,44.4,16.47
,49.5,40.5,58.4,4.55
,55.1,44.3,65.8,2.22
,60.0,48.6,71.4,1.21
,58.5,47.2,69.8,0.86
,57.8,47.6,68.0,4.39
,50.2,40.6,59.8,2.87
,42.6,33.9,51.2,4.36
,39.1,30.7,47.4,6.29
,33.8,26.4,41.3,2.85
,36.3,31.4,41.1,11.86
,34.7,30.2,39.2,14.99
,39.2,34.4,44.0,17.36
,50.1,41.0,59.3,2.85
,55.6,43.9,67.3,2.49
,61.0,47.5,74.6,0.48
,59.8,48.2,71.4,3.40
,55.4,44.7,66.2,1.40
,50.2,42.6,57.9,5.03
,43.4,35.4,51.4,8.15
,39.5,33.5,45.5,8.78
,38.9,34.0,43.8,13.13
,33.0,27.4,38.6,5.89
,36.2,31.6,40.9,7.94
,42.2,36.2,48.2,9.85
,53.0,44.5,61.4,1.79
,53.3,44.2,62.4,7.29
,63.4,49.9,76.8,0.77
,58.4,46.2,70.7,0.19
,52.6,43.9,61.4,2.43
,50.7,41.8,59.5,3.81
,42.5,33.3,51.7,6.02
,39.8,32.1,47.6,8.23
,36.0,29.7,42.3,11.51
,33.8,28.0,39.5,12.72
,39.1,34.0,44.2,9.31
,39.6,33.5,45.6,8.91
,46.1,38.3,53.9,9.68
,54.4,45.2,63.7,4.38
,58.3,47.1,69.5,1.35
,61.9,49.6,74.2,0.66
,58.5,47.9,69.0,3.55
,51.2,42.4,59.9,6.36
,45.8,35.8,55.8,3.50
,44.9,36.8,53.0,7.88
,36.5,30.7,42.3,6.90
,37.6,31.7,43.5,7.95
,37.0,31.7,42.3,9.28
,44.9,40.1,49.6,13.92
,45.6,38.4,52.8,8.20
,57.6,45.8,69.5,2.92
,56.2,47.1,65.3,4.88
,61.6,48.6,74.4,0.29
,53.0,42.5,63.5,1.60
,45.7,38.4,52.9,6.33
,42.3,33.9,50.7,8.41
,37.7,30.2,45.3,7.09
,33.4,27.4,39.4,9.56
,35.3,30.2,40.4,11.22
,31.5,26.0,37.0,6.47
,37.5,31.8,43.3,12.28
,46.7,38.8,54.6,3.67
,57.0,46.5,67.4,5.38
,63.4,51.5,75.2,0.53
,61.0,48.1,74.0,1.07
,56.2,45.1,67.2,4.06
,49.8,39.1,60.5,3.71
,45.4,35.4,55.4,3.93
,37.7,29.3,46.1,3.80
,40.1,34.5,45.7,9.82
,33.3,28.1,38.5,5.78
,36.7,31.8,41.6,15.14
,39.0,33.8,44.3,20.28
,48.4,39.7,57.0,3.69
,54.3,44.8,63.7,4.16
,64.9,51.4,78.4,0.80
,59.0,47.8,70.3,1.21
,55.4,46.0,64.7,4.38
,54.3,42.9,65.8,2.29
,47.6,36.6,58.6,4.20
,34.5,29.1,39.8,11.42
,36.7,31.4,42.1,11.52
,33.2,28.2,38.2,6.16
,38.2,33.3,43.1,12.94
,33.0,27.9,38.0,27.50
,49.3,39.6,59.0,4.84
,55.5,43.9,67.0,1.34
,61.3,50.6,72.0,2.09
,65.2,51.3,79.1,0.01
,55.3,44.2,66.5,1.81
,46.4,38.4,54.4,9.06
,41.0,33.2,48.8,9.65
,39.2,30.6,47.7,6.01
,40.2,33.3,47.1,6.91
,36.1,30.3,42.0,13.15
,35.8,30.6,40.9,17.61
,37.9,30.9,44.9,6.60
,49.1,38.0,60.2,0.07
,52.0,43.7,60.3,5.07
,60.1,46.9,73.2,0.42
,59.8,48.5,71.0,1.29
,56.2,44.5,67.9,0.76
,49.3,40.8,57.7,7.93
,45.1,34.9,55.3,4.97
,38.7,29.6,47.8,6.98
,37.2,30.8,43.6,2.36
,31.9,26.7,37.1,17.05
