date,avg_temp_f,min_temp_f,max_temp_f,precipitation_in
,43.9,35.0,52.9,8.23
,48.9,42.4,55.5,17.08
,45.6,38.4,52.8,12.63
,44.4,37.7,51.2,16.74
,45.3,36.1,54.5,5.11
,53.3,44.5,62.1,7.56
,62.4,50.9,73.8,2.27
,61.2,49.7,72.7,0.48
,60.6,49.6,71.6,0.52
,58.5,48.2,68.7,1.35
,54.1,45.1,63.1,3.74
,48.8,39.7,57.8,3.46
,46.0,39.2,52.8,12.19
,44.8,37.5,52.0,9.44
,36.7,30.1,43.4,6.62
,42.1,35.2,49.0,9.25
,44.2,35.8,52.6,2.31
,51.8,42.7,60.8,13.46
,59.2,48.1,70.3,1.73
,61.2,50.4,72.1,0.11
,61.1,50.3,72.0,0.07
,55.5,45.5,65.5,2.18
,52.9,43.8,61.9,2.81
,47.8,38.4,57.2,0.86
,43.4,35.3,51.5,6.74
,38.6,31.9,45.3,13.05
,41.9,35.9,48.0,20.07
,43.8,37.8,49.8,27.81
,45.4,38.8,52.0,10.00
,53.0,44.3,61.8,9.24
,58.2,46.6,69.8,2.08
,59.0,48.0,69.9,0.01
,58.9,49.3,68.5,0.77
,55.1,45.2,64.9,0.86
,49.6,39.8,59.4,1.32
,43.6,35.5,51.8,9.71
,42.2,34.2,50.2,9.18
,40.8,33.2,48.3,5.96
,40.6,33.6,47.5,7.44
,42.8,35.6,50.0,13.11
,49.5,42.3,56.7,6.66
,53.0,42.2,63.8,4.15
,59.4,49.7,69.2,2.63
,60.2,50.5,69.8,2.77
,59.3,48.9,69.7,0.48
,54.6,45.2,63.9,3.08
,52.1,41.6,62.6,0.84
,47.4,37.9,57.0,4.74
,43.6,34.5,52.6,6.86
,45.4,37.2,53.7,6.84
,41.8,35.4,48.1,19.91
,44.2,37.8,50.4,11.64
,49.4,42.4,56.4,16.79
,54.1,44.2,64.1,4.68
,61.3,50.3,72.3,1.88
,61.8,51.8,71.9,2.61
,60.3,49.3,71.4,0.10
,54.4,45.8,63.1,2.33
,50.8,41.4,60.1,8.66
,47.4,38.2,56.6,5.10
,43.5,35.5,51.5,10.31
,43.2,35.5,50.8,9.12
,46.8,40.9,52.8,20.14
,43.1,36.5,49.6,14.79
,42.6,32.7,52.6,3.09
,55.4,44.9,65.8,0.95
,60.6,49.2,72.0,0.76
,61.5,51.0,72.0,0.05
,61.4,50.2,72.5,0.02
,54.8,46.0,63.5,3.39
,52.0,41.8,62.2,1.30
,48.0,37.7,58.2,1.96
,42.1,34.4,49.8,9.43
,42.9,35.1,50.7,7.55
,39.4,32.9,45.8,13.53
,40.2,33.7,46.7,14.12
,47.6,39.4,55.8,11.17
,53.1,45.3,60.8,10.59
,61.0,48.2,73.8,1.41
,61.3,48.9,73.8,0.39
,61.6,50.7,72.4,0.09
,58.8,45.7,71.9,0.04
,53.0,43.0,62.9,3.91
,49.6,38.2,61.0,1.94
,41.6,32.7,50.5,8.89
,43.9,37.1,50.7,10.04
,40.8,34.5,47.1,15.20
,48.7,43.4,54.0,9.91
,48.6,41.5,55.7,12.68
,53.8,47.0,60.6,18.53
,59.4,48.2,70.6,1.57
,63.5,50.8,76.2,0.64
,61.8,49.6,73.9,0.24
,56.6,47.4,65.7,2.58
,50.7,39.3,62.0,2.22
,47.0,37.0,56.9,3.69
,43.7,36.1,51.4,9.78
,43.2,35.7,50.6,8.09
,35.4,30.1,40.7,21.51
,40.7,34.4,47.0,9.57
,50.0,41.1,59.0,7.77
,49.3,39.7,58.9,4.95
,60.2,49.1,71.2,1.79
,61.7,49.9,73.5,0.26
,60.6,48.8,72.4,0.16
,57.2,45.4,69.0,0.30
,54.3,45.0,63.6,4.54
,50.0,40.2,59.7,1.68
,45.1,38.2,51.9,6.66
,40.9,35.2,46.6,13.81
,33.0,25.0,41.1,3.11
,37.9,32.0,43.7,12.60
,44.2,37.1,51.4,9.99
,52.2,43.0,61.4,2.88
,59.1,47.7,70.5,3.27
,61.3,51.3,71.3,1.34
,60.7,50.0,71.4,1.04
,58.6,48.7,68.4,1.23
,51.2,42.9,59.5,5.37
,44.4,37.2,51.6,10.55
,42.3,34.8,49.9,7.99
,40.1,32.6,47.6,12.54
,40.6,32.3,48.8,11.18
,42.9,36.0,49.7,8.06
,46.4,39.6,53.2,6.40
,54.5,47.8,61.2,13.64
,60.1,47.4,72.8,1.16
,60.6,50.1,71.0,0.74
,61.4,51.7,71.2,2.37
,56.9,48.0,65.7,6.06
,54.7,43.1,66.3,0.86
,51.0,41.1,60.8,3.97
,47.5,38.8,56.2,8.39
,45.8,38.1,53.6,4.31
,38.5,31.4,45.6,6.81
,42.8,36.7,49.0,7.70
,43.6,36.2,51.0,14.69
,50.0,41.6,58.4,6.48
,58.6,46.2,71.1,2.30
,60.9,49.6,72.2,0.17
,61.8,50.5,73.1,0.31
,56.6,46.9,66.2,2.11
,54.0,44.1,63.9,1.47
,48.0,39.2,56.8,3.18
,44.2,36.6,51.8,8.53
,42.8,35.6,50.0,8.51
,42.1,35.2,49.0,10.91
,44.3,38.6,50.0,15.78
,46.3,40.4,52.1,19.54
,52.5,42.4,62.6,2.89
,59.0,47.4,70.6,2.05
,61.4,49.8,73.0,0.41
,61.8,48.2,75.5,0.39
,56.8,44.4,69.3,0.32
,53.6,45.4,61.7,4.16
,46.9,38.6,55.3,6.67
,42.9,35.9,49.9,12.91
,44.2,37.4,51.0,11.61
,43.5,36.7,50.3,7.61
,42.8,36.7,48.9,4.87
,44.9,38.0,51.9,9.75
,56.1,45.9,66.2,3.29
,60.8,48.3,73.3,1.40
,62.1,49.6,74.5,0.12
,61.6,50.5,72.6,0.10
,56.4,47.1,65.6,1.70
,52.0,41.7,62.3,2.93
,47.1,38.8,55.4,6.55
,44.5,34.6,54.4,5.05
,41.8,34.9,48.7,7.33
,41.6,33.8,49.4,5.46
,42.1,34.8,49.3,3.86
,47.5,39.4,55.7,6.79
,53.3,45.1,61.4,9.58
,62.0,49.0,75.0,0.17
,60.6,50.0,71.2,1.54
,60.5,50.0,71.0,0.39
,55.9,47.1,64.7,3.20
,51.2,41.3,61.1,2.68
,49.6,40.6,58.5,5.21
,45.3,36.7,53.9,8.80
,45.7,36.0,55.4,4.53
,39.4,32.2,46.7,12.90
,44.8,39.4,50.1,21.37
,46.6,40.0,53.2,18.36
,53.8,43.8,63.9,2.77
,59.4,47.3,71.4,0.60
,63.5,52.1,74.9,0.04
,63.8,53.5,74.0,0.70
,56.3,46.2,66.5,2.06
,52.2,43.7,60.6,5.94
,48.3,39.6,57.0,4.98
,43.8,34.2,53.3,4.24
,42.5,34.8,50.2,8.91
,43.0,36.1,49.8,8.63
,43.6,37.7,49.6,20.30
,48.7,41.1,56.3,11.96
,53.4,44.5,62.3,3.41
,58.8,48.7,68.9,4.27
,62.0,51.8,72.1,0.82
,63.6,52.9,74.3,0.26
,58.0,48.6,67.4,3.54
,53.2,43.2,63.2,4.95
,48.8,39.2,58.4,4.57
,48.5,37.7,59.3,2.89
,47.4,39.4,55.5,5.17
,44.8,38.0,51.7,10.68
,43.9,36.7,51.0,15.74
,45.6,38.6,52.6,7.78
,56.0,47.7,64.3,7.20
,61.0,51.9,70.1,3.86
,63.1,50.1,76.1,0.07
,61.8,50.8,72.9,0.36
,58.5,45.6,71.4,0.22
,54.8,43.7,66.0,3.43
,50.1,41.1,59.1,3.14
,47.8,39.0,56.7,8.87
,45.7,39.9,51.5,18.86
,43.7,36.5,50.9,7.26
,46.6,40.4,52.7,15.05
,47.7,38.5,56.9,1.00
,54.4,45.4,63.3,4.25
,61.3,49.0,73.7,0.74
,62.7,49.9,75.6,0.81
,62.6,51.6,73.6,0.86
,56.2,45.9,66.4,2.48
,54.2,43.5,64.8,1.83
,50.9,39.2,62.7,1.01
,45.6,36.5,54.7,6.35
,40.3,33.8,46.8,9.44
,41.7,35.3,48.2,8.65
,43.2,36.3,50.2,5.73
,43.7,35.7,51.8,8.50
,53.2,43.0,63.4,4.22
,61.3,49.8,72.9,1.25
,60.4,47.3,73.6,0.02
,62.0,49.2,74.8,0.10
,57.3,46.0,68.7,0.35
,52.6,41.4,63.8,1.13
,48.6,39.3,58.0,3.85
,43.2,35.9,50.4,20.36
,42.6,35.7,49.6,16.21
,43.1,36.1,50.0,9.89
,45.7,39.1,52.2,10.62
,49.2,43.4,55.1,20.49
,56.2,45.9,66.6,5.12
,59.4,48.3,70.6,2.37
,61.0,48.0,73.9,0.51
,60.7,49.4,72.0,0.11
,57.6,47.6,67.6,6.18
,51.5,41.0,61.9,3.16
,46.0,37.6,54.4,9.55
,46.3,39.2,53.4,7.66
,41.0,34.7,47.2,14.63
,33.1,26.3,39.8,12.37
,42.5,35.6,49.4,7.99
,43.5,32.1,54.8,0.51
,54.3,41.4,67.1,0.19
,58.6,45.7,71.6,0.65
,62.4,49.7,75.2,0.00
,61.9,51.6,72.3,0.60
,59.4,49.4,69.3,1.86
,54.8,44.0,65.6,4.89
,50.3,40.2,60.4,3.10
,43.9,34.8,53.0,4.65
,42.6,35.4,49.9,8.66
,43.7,36.9,50.5,16.49
,42.9,35.3,50.4,9.02
,43.1,34.4,51.8,4.52
,51.7,42.5,60.8,6.34
,61.0,48.1,73.8,1.22
,61.0,47.7,74.3,0.23
,60.3,49.0,71.6,0.23
,58.1,46.4,69.8,0.62
,51.7,39.0,64.4,0.46
,47.7,38.2,57.2,5.00
,41.2,32.7,49.8,9.62
,45.7,37.4,54.1,5.52
,41.0,33.8,48.1,9.05
,44.3,37.9,50.8,12.49
,49.5,43.6,55.3,14.18
,55.1,45.2,65.0,8.66
,58.5,45.6,71.4,1.14
,62.4,51.2,73.6,0.34
,60.6,49.8,71.4,0.20
,57.0,45.8,68.0,0.98
,56.0,46.5,65.6,2.19
,52.8,42.1,63.5,3.46
,52.8,42.9,62.7,3.76
,47.9,38.9,56.8,2.92
,46.4,39.5,53.4,9.67
,46.6,41.0,52.2,13.75
,46.3,36.4,56.1,1.91
,54.3,44.0,64.5,3.49
,56.7,47.3,66.1,2.85
,61.5,50.0,73.0,0.42
,60.2,48.4,72.0,0.00
,56.4,47.1,65.7,2.47
,48.1,40.5,55.8,7.89
,46.9,37.2,56.7,2.52
,44.4,36.6,52.2,9.65
,40.1,32.6,47.6,7.11
,39.2,33.0,45.5,16.34
,38.1,30.7,45.4,11.80
,49.3,42.0,56.7,10.14
,52.8,42.3,63.2,2.82
,58.6,44.7,72.5,0.16
,61.8,50.1,73.4,0.13
,59.3,48.2,70.5,0.58
,57.7,46.6,68.7,0.52
,51.7,42.4,61.1,2.87
,47.7,38.3,57.0,6.31
,47.2,39.3,55.1,9.74
,41.4,33.3,49.5,4.02
,39.2,32.7,45.8,9.77
,40.9,34.5,47.3,16.30
,43.0,35.2,50.7,10.09
,53.1,43.6,62.6,5.29
,59.5,48.2,70.7,1.98
,60.6,47.9,73.2,0.04
,63.0,50.7,75.2,0.01
,58.0,47.8,68.2,4.19
,55.8,43.5,68.1,0.67
,50.6,39.0,62.3,4.16
,47.2,38.6,55.7,9.03
,44.4,35.6,53.2,4.44
,44.4,37.0,51.7,7.12
,41.2,34.1,48.2,5.84
,45.6,37.0,54.2,5.53
,52.4,41.7,63.1,1.84
,59.6,49.8,69.4,2.46
,63.6,51.4,75.8,0.07
,60.3,48.1,72.4,0.00
,55.8,44.7,66.9,1.06
,50.0,40.0,60.0,3.99
,51.0,41.1,60.8,4.52
,46.5,35.9,57.2,2.73
,45.9,39.2,52.6,9.09
,35.2,28.9,41.4,7.98
,44.2,38.5,50.0,16.85
,43.5,31.6,55.4,0.76
,54.3,42.5,66.1,1.88
,58.3,43.9,72.7,0.13
,62.8,49.7,75.9,0.07
,61.4,48.7,74.1,0.03
,56.6,46.4,66.8,3.68
,52.0,40.5,63.4,1.21
,44.7,36.7,52.8,6.83
,44.6,35.9,53.2,5.32
,38.6,28.9,48.3,2.13
,37.6,31.6,43.6,9.40
,40.7,33.4,47.9,10.71
,46.1,39.2,52.9,7.63
,52.4,43.7,61.2,3.19
,59.5,48.5,70.5,1.54
,62.1,50.0,74.2,0.04
,62.6,51.4,73.8,0.25
,57.4,48.0,66.7,0.78
,53.9,42.1,65.6,0.78
,48.0,39.9,56.1,8.20
,48.9,41.5,56.3,12.26
,44.1,35.4,52.8,4.36
,43.7,37.2,50.2,8.13
,39.1,32.8,45.3,6.68
,49.2,43.1,55.3,13.36
,53.6,43.2,64.0,3.45
,59.7,50.6,68.7,5.63
,62.9,51.1,74.7,0.27
,62.0,50.7,73.3,0.11
,58.0,48.1,68.0,1.06
,51.0,42.0,60.1,3.69
,46.9,37.4,56.3,4.16
,43.0,34.8,51.1,7.29
,43.4,36.7,50.2,14.97
,42.0,36.3,47.6,14.49
,41.8,36.2,47.4,7.87
,50.1,43.8,56.4,16.80
,55.5,46.3,64.7,7.23
,57.2,46.0,68.4,2.12
,63.1,52.5,73.6,1.89
,62.7,49.8,75.7,0.03
,59.5,46.6,72.4,0.26
,54.2,43.2,65.2,4.69
,53.8,42.8,64.9,3.91
,48.9,36.9,61.0,0.78
,47.2,40.3,54.2,15.94
,42.0,35.5,48.6,7.11
,43.3,36.8,49.8,7.47
,46.4,39.1,53.6,6.61
,52.3,40.3,64.4,0.18
,59.3,48.9,69.7,2.92
,61.0,48.6,73.4,1.01
,62.4,50.8,74.1,0.03
,57.8,46.4,69.3,1.87
,54.0,43.9,64.1,2.59
,48.5,40.8,56.2,7.40
,44.9,35.8,53.9,3.62
,45.4,39.9,50.8,10.53
,43.4,39.6,47.1,12.18
,36.9,31.4,42.3,8.01
,44.5,39.1,49.9,15.39
,52.0,43.7,60.2,13.66
,58.7,47.2,70.2,3.09
,61.7,51.9,71.5,1.10
,60.6,48.2,73.0,0.04
,56.9,45.6,68.3,0.75
,55.8,42.7,68.9,0.62
,49.8,36.9,62.7,1.74
,42.8,34.0,51.6,3.75
,46.7,39.2,54.3,4.60
,40.5,32.8,48.2,4.96
,41.5,33.0,50.1,8.24
,48.0,38.8,57.1,4.47
,53.3,43.8,62.9,4.09
,60.8,49.5,72.2,1.40
,64.3,52.6,76.0,0.19
,62.4,52.8,72.0,0.70
,56.5,47.0,66.0,1.66
,52.1,42.8,61.4,3.88
,47.9,38.5,57.3,4.61
,44.3,34.2,54.4,4.27
,41.0,32.1,49.9,2.76
,41.1,36.0,46.2,13.21
,41.0,35.5,46.4,12.99
,43.3,35.2,51.3,5.11
,54.0,45.8,62.3,6.48
,60.7,47.8,73.5,1.83
,60.9,50.0,71.9,0.49
,61.3,49.2,73.4,0.00
,58.1,46.2,70.0,0.58
,51.4,40.4,62.4,2.72
,43.9,34.8,52.9,4.52
,41.9,34.6,49.2,14.45
,39.8,33.2,46.4,11.03
,37.2,30.1,44.4,8.79
,40.2,33.7,46.6,4.45
,47.9,41.2,54.6,15.48
,54.7,44.7,64.6,5.05
,57.6,44.7,70.5,2.50
,61.6,50.0,73.2,0.12
,59.7,47.7,71.7,0.00
,58.7,48.7,68.7,2.38
,50.7,41.4,60.1,3.28
,46.8,38.2,55.3,5.35
,45.6,38.3,52.9,5.50
,44.3,37.8,50.8,11.12
,40.3,34.4,46.1,12.48
,41.7,36.9,46.5,15.28
,44.5,36.9,52.0,10.13
,51.6,44.1,59.1,8.36
,58.8,49.4,68.0,6.14
,62.9,50.5,75.3,0.60
,61.4,49.6,73.3,0.51
,56.4,45.0,67.8,3.18
,49.3,36.1,62.4,0.75
,45.1,36.6,53.6,6.81
,42.6,35.1,50.1,7.74
,40.7,30.0,51.4,0.79
,41.1,33.5,48.8,5.38
,39.6,32.4,46.8,10.73
,43.7,36.9,50.4,8.69
,49.0,38.4,59.6,2.68
,59.3,48.2,70.5,3.88
,62.6,49.9,75.2,0.14
,60.8,48.5,73.0,0.08
,54.4,42.0,66.9,0.80
,51.4,39.8,62.9,2.96
,48.4,38.9,57.9,7.03
,44.0,36.1,51.8,9.80
,41.1,36.0,46.2,14.96
,40.3,32.4,48.2,13.67
,39.7,32.9,46.5,7.45
,45.0,38.8,51.3,8.38
,54.6,45.3,63.9,2.22
,61.8,50.4,73.2,1.31
,62.0,49.8,74.1,1.35
,60.4,48.6,72.3,0.64
,59.3,46.1,72.4,0.07
,50.2,39.9,60.6,1.85
,47.8,36.7,58.7,2.53
,44.2,36.2,52.1,6.85
,41.6,34.6,48.6,11.85
,44.4,39.0,49.7,8.15
,46.5,41.5,51.6,10.15
,48.4,40.3,56.6,11.44
,53.5,40.3,66.7,0.02
,60.0,49.7,70.4,2.22
,61.0,48.7,73.4,0.01
,61.5,49.3,73.7,0.06
,55.2,43.1,67.3,0.64
,49.1,41.2,56.9,3.58
,45.3,37.9,52.7,6.79
,39.3,32.4,46.2,10.34
,39.8,32.8,46.8,7.75
,37.1,30.2,44.0,6.18
,37.5,32.5,42.6,9.18
,41.4,32.6,50.1,9.39
,49.1,36.1,62.1,0.90
,59.6,48.5,70.8,0.95
,61.6,50.4,72.7,0.29
,58.9,48.9,68.8,2.41
,54.9,44.4,65.4,1.98
,48.8,39.7,57.9,4.29
,48.0,37.6,58.4,4.68
,45.2,37.2,53.2,14.58
,47.0,39.4,54.6,11.81
,34.6,30.3,38.8,14.56
,41.6,36.2,47.0,11.23
,45.0,39.4,50.6,16.62
,52.9,41.8,63.9,1.92
,57.5,46.0,68.9,0.69
,63.2,52.0,74.5,0.01
,61.2,52.3,70.1,1.34
,55.2,45.7,64.6,0.83
,51.4,43.7,59.2,6.60
,49.7,40.7,58.7,3.10
,48.2,39.1,57.2,4.29
,43.3,36.5,50.0,8.55
,41.0,34.2,47.7,10.10
,37.3,30.6,43.9,9.80
,45.5,37.6,53.4,6.14
,54.5,45.2,63.8,7.11
,57.5,48.1,66.9,7.54
,60.9,49.0,72.7,0.06
,60.9,48.9,73.0,0.07
,54.7,45.7,63.6,2.75
,53.8,42.2,65.5,1.73
,48.7,39.9,57.5,6.04
,47.6,39.3,55.8,6.83
,42.8,35.3,50.2,6.60
,42.9,37.8,48.0,20.04
,41.1,34.9,47.3,7.57
,45.9,40.1,51.7,10.11
,52.9,43.1,62.7,4.76
,59.2,45.8,72.6,3.17
,62.9,51.6,74.3,0.28
,60.2,50.7,69.6,1.27
,56.3,47.2,65.4,3.47
,51.6,41.2,62.0,2.53
,46.3,36.6,55.9,6.79
,44.2,37.1,51.3,6.93
,40.1,31.2,49.0,2.01
,37.4,31.9,42.8,13.35
,40.2,34.3,46.1,10.36
,45.2,39.2,51.2,12.03
,48.5,38.9,58.2,5.20
,58.7,47.5,69.8,4.47
,60.7,51.1,70.2,1.59
,60.1,50.3,69.9,0.15
,55.8,46.5,65.2,3.99
,50.8,40.9,60.8,4.51
,44.6,36.4,52.8,7.17
,42.6,33.8,51.4,5.76
,44.7,38.8,50.6,10.55
,43.4,38.1,48.6,13.01
,39.1,33.8,44.5,9.11
,44.2,37.7,50.6,7.46
,51.2,40.8,61.7,2.67
,56.0,46.8,65.1,3.64
,60.2,48.7,71.7,0.09
,61.2,49.3,73.2,0.01
,53.4,44.0,62.7,1.02
,48.3,39.9,56.7,5.90
,43.8,34.5,53.1,4.54
,47.0,34.6,59.5,3.05
,37.9,30.5,45.3,5.99
,37.2,31.4,43.0,12.74
,42.2,37.2,47.2,7.36
,45.0,39.5,50.5,17.25
,53.5,44.6,62.5,4.66
,56.6,45.2,68.0,0.75
,58.4,47.3,69.4,0.04
,62.0,50.4,73.6,0.03
,54.4,44.9,63.9,1.41
,54.3,43.6,64.9,1.66
,50.7,39.9,61.6,3.92
,49.3,39.9,58.6,3.34
,40.8,35.7,45.8,9.19
,38.8,32.8,44.7,10.96
,37.6,31.7,43.6,8.09
,45.5,40.9,50.1,20.09
,53.1,45.3,60.8,8.56
,59.1,48.5,69.7,1.68
,59.9,48.5,71.4,0.14
,59.6,50.2,68.8,1.20
,55.5,45.7,65.4,1.15
,48.9,39.0,58.9,3.09
,47.9,36.4,59.2,1.14
,44.8,37.0,52.7,5.92
,42.4,38.0,46.8,15.56
,40.5,35.3,45.7,19.06
,40.2,34.2,46.2,7.23
,47.8,40.6,54.9,6.29
,51.0,42.0,60.0,5.92
,57.2,45.3,69.0,0.61
,59.1,48.2,70.1,0.55
,62.4,51.2,73.7,0.09
,54.6,45.1,64.0,1.94
,48.1,39.8,56.4,4.73
,48.9,37.8,60.0,3.05
,43.3,34.6,52.0,5.68
,42.0,34.9,49.1,7.09
,42.4,36.8,47.9,6.88
,44.2,39.6,48.8,19.73
,46.2,39.3,53.0,6.89
,55.7,47.8,63.7,2.56
,58.8,48.0,69.7,2.45
,59.6,49.4,69.9,1.13
,61.7,51.3,72.1,0.09
,56.2,47.8,64.6,3.40
,52.8,43.7,62.0,3.65
,49.0,40.3,57.7,7.05
,43.1,36.4,49.8,10.06
,47.4,41.1,53.6,13.42
,38.7,33.1,44.3,15.37
,43.4,39.0,47.7,10.74
,46.1,40.7,51.5,10.51
,53.7,44.5,63.0,3.05
,59.4,49.5,69.4,3.38
,61.3,49.5,73.1,0.06
,63.8,53.6,74.0,0.02
,55.1,46.2,64.0,4.89
,51.3,42.8,59.7,6.97
,49.4,38.4,60.4,3.35
,44.6,36.4,52.8,6.95
,44.4,37.7,51.0,10.63
,41.8,36.6,46.9,8.50
,40.0,34.3,45.6,8.37
,42.7,33.7,51.7,6.12
,51.4,41.5,61.3,6.04
,60.2,49.4,71.1,1.95
,62.3,49.1,75.4,0.01
,63.0,51.1,74.8,0.07
,56.6,47.4,65.7,1.26
,51.6,42.6,60.6,2.93
,50.3,39.1,61.6,1.64
,49.0,41.2,56.7,10.56
,44.2,35.6,52.7,3.67
,42.6,36.8,48.4,7.86
,42.1,37.0,47.1,13.35
,49.2,43.0,55.5,8.55
,55.6,46.9,64.2,5.77
,58.4,48.0,68.8,0.94
,61.4,49.9,72.8,0.05
,61.5,52.0,71.0,1.68
,56.0,45.6,66.4,0.79
,52.8,41.8,63.8,1.03
,50.0,41.4,58.6,4.50
,42.8,38.0,47.5,21.19
,40.9,36.1,45.7,20.91
,40.8,34.6,47.0,9.20
,42.0,35.9,48.1,5.43
,46.5,40.7,52.4,18.93
,54.4,45.7,63.2,2.29
,59.1,46.9,71.4,0.93
,61.5,51.1,71.9,0.64
,59.5,49.7,69.4,0.57
,58.7,49.6,67.7,1.18
,52.0,42.8,61.3,1.65
,45.6,37.3,53.9,3.41
,43.4,35.3,51.6,9.37
,40.1,32.3,47.9,3.30
,42.2,37.8,46.5,18.16
,42.1,38.0,46.1,17.94
,45.5,40.8,50.2,14.74
,54.2,45.2,63.2,2.76
,59.1,46.8,71.4,0.90
,62.3,51.1,73.5,0.04
,59.1,47.7,70.6,1.28
,57.2,47.2,67.2,0.72
,53.3,45.7,60.8,4.02
,47.3,40.0,54.6,7.58
,42.5,38.4,46.7,11.40
,45.4,42.7,48.1,19.51
,40.3,34.9,45.8,4.72
,43.0,36.7,49.2,7.82
,48.7,42.0,55.4,6.19
,57.7,51.0,64.3,2.71
,57.1,48.9,65.2,5.65
,62.8,53.0,72.6,0.70
,58.8,49.3,68.3,0.04
,54.2,46.3,62.0,0.74
,53.0,45.5,60.4,2.15
,46.4,38.5,54.2,6.05
,45.8,38.6,53.0,6.74
,43.6,38.4,48.8,8.77
,41.1,35.6,46.5,14.08
,45.9,40.4,51.5,7.81
,49.3,43.8,54.8,5.00
,51.9,45.8,57.9,9.94
,58.0,49.7,66.4,1.40
,59.3,50.1,68.4,0.11
,61.0,51.0,71.0,0.06
,59.0,51.6,66.5,2.98
,53.5,46.2,60.8,4.88
,48.3,39.2,57.4,4.30
,50.0,42.7,57.4,6.44
,44.7,39.1,50.4,6.31
,46.0,40.4,51.6,8.30
,44.2,39.0,49.3,14.00
,51.7,46.8,56.6,15.00
,51.5,44.2,58.8,7.35
,60.9,49.8,71.9,1.60
,58.2,51.0,65.5,2.25
,61.2,51.1,71.4,0.03
,55.5,46.8,64.3,0.74
,49.5,43.5,55.4,5.44
,47.4,40.0,54.7,4.88
,44.3,38.7,49.9,9.21
,41.2,35.3,47.1,8.52
,43.9,39.1,48.6,11.99
,41.5,34.4,48.5,5.65
,46.2,38.9,53.6,11.18
,52.5,45.1,59.9,4.03
,59.7,50.2,69.2,2.94
,64.1,54.7,73.4,0.84
,61.2,50.8,71.6,0.08
,57.8,49.4,66.2,1.04
,52.5,44.2,60.8,2.05
,50.0,41.4,58.6,1.31
,43.6,35.9,51.3,2.84
,46.2,40.3,52.1,9.61
,40.0,34.9,45.2,4.78
,44.7,39.6,49.8,9.72
,46.2,41.0,51.4,12.11
,54.0,45.0,63.1,4.12
,58.7,50.0,67.4,1.95
,63.8,53.3,74.2,0.31
,59.9,50.4,69.3,0.09
,56.7,49.8,63.7,4.19
,57.2,47.4,67.0,1.95
,51.2,41.5,61.0,2.38
,40.6,36.5,44.6,11.20
,43.8,38.7,48.9,13.25
,42.1,37.4,46.8,4.16
,46.3,42.2,50.5,13.81
,43.2,37.8,48.7,16.79
,54.1,44.1,64.1,4.57
,58.4,47.6,69.3,1.60
,62.7,54.2,71.3,1.31
,64.8,53.5,76.2,0.20
,57.1,47.6,66.6,0.64
,49.7,43.6,55.8,10.58
,44.5,39.2,49.8,10.89
,46.0,39.6,52.3,8.02
,46.2,38.2,54.3,6.01
,44.9,39.6,50.2,16.94
,42.7,37.8,47.6,15.26
,44.2,35.8,52.6,4.87
,55.2,44.2,66.2,0.03
,56.5,48.4,64.5,4.57
,60.4,50.0,70.8,0.25
,61.3,51.7,71.0,0.39
,57.3,46.9,67.6,0.29
,52.8,45.0,60.6,7.56
,49.3,40.2,58.4,4.95
,44.6,35.9,53.4,8.23
,45.2,37.6,52.9,3.53
,41.3,35.6,46.9,15.38
